"","X1","idx"
"y1.IP.50",20,33
"y0.IP.50",13,33
"y1.PC.50",10,33
"y0.PC.50",9,33
"eff.prob.50",0.894535941504144,33
"fut.prob.50",0.494759977586214,33
"eff.mix.prob.50",0.357504049279059,33
"box.skpt.50",0.469889705956595,33
"box.enth.50",0.769936151271444,33
"box.ni.50",NA,33
"y1.IP.52",20,33
"y0.IP.52",13,33
"y1.PC.52",10,33
"y0.PC.52",9,33
"eff.prob.52",0.894535941504144,33
"fut.prob.52",0.494759977586214,33
"eff.mix.prob.52",0.357504049279059,33
"box.skpt.52",0.469889705956595,33
"box.enth.52",0.769936151271444,33
"box.ni.52",NA,33
"y1.IP.54",21,33
"y0.IP.54",13,33
"y1.PC.54",10,33
"y0.PC.54",10,33
"eff.prob.54",0.923510227406219,33
"fut.prob.54",0.454730118267318,33
"eff.mix.prob.54",0.33338187922473,33
"box.skpt.54",0.396181250587763,33
"box.enth.54",0.810166003656015,33
"box.ni.54",NA,33
"y1.IP.56",21,33
"y0.IP.56",14,33
"y1.PC.56",10,33
"y0.PC.56",11,33
"eff.prob.56",0.930075824156096,33
"fut.prob.56",0.457375334614647,33
"eff.mix.prob.56",0.304808410982861,33
"box.skpt.56",0.430205846606967,33
"box.enth.56",0.861791739870954,33
"box.ni.56",NA,33
"y1.IP.58",21,33
"y0.IP.58",14,33
"y1.PC.58",11,33
"y0.PC.58",12,33
"eff.prob.58",0.929367641054483,33
"fut.prob.58",0.46079344197324,33
"eff.mix.prob.58",0.307826653375886,33
"box.skpt.58",0.434758964441339,33
"box.enth.58",0.85607232051593,33
"box.ni.58",NA,33
"y1.IP.60",21,33
"y0.IP.60",15,33
"y1.PC.60",11,33
"y0.PC.60",13,33
"eff.prob.60",0.933960233628932,33
"fut.prob.60",0.465005971311497,33
"eff.mix.prob.60",0.284647915830878,33
"box.skpt.60",0.469131300223958,33
"box.enth.60",0.902304213434672,33
"box.ni.60",NA,33
"y1.IP.62",21,33
"y0.IP.62",15,33
"y1.PC.62",11,33
"y0.PC.62",15,33
"eff.prob.62",0.950507705422498,33
"fut.prob.62",0.425502162910808,33
"eff.mix.prob.62",0.279435620310813,33
"box.skpt.62",0.379153630691362,33
"box.enth.62",0.913639003143991,33
"box.ni.62",NA,33
"y1.IP.64",21,33
"y0.IP.64",15,33
"y1.PC.64",11,33
